Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,TotalValue,Month,Year,CustomerType
536390,22941,CHRISTMAS LIGHTS 10 REINDEER,2,2010-12-01 10:19:00,8.5,17511.0,United Kingdom,17.0,12,2010,Registered
536394,22632,HAND WARMER RED RETROSPOT,96,2010-12-01 10:39:00,1.85,13408.0,United Kingdom,177.60000000000002,12,2010,Registered
536395,22726,ALARM CLOCK BAKELIKE GREEN,8,2010-12-01 10:47:00,3.75,13767.0,United Kingdom,30.0,12,2010,Registered
536401,22068,BLACK PIRATE TREASURE CHEST,2,2010-12-01 11:21:00,1.65,15862.0,United Kingdom,3.3,12,2010,Registered
536409,21866,UNION JACK FLAG LUGGAGE TAG,1,2010-12-01 11:45:00,1.25,17908.0,United Kingdom,1.25,12,2010,Registered
536409,21955,DOORMAT UNION JACK GUNS AND ROSES,1,2010-12-01 11:45:00,7.95,17908.0,United Kingdom,7.95,12,2010,Registered
536409,21931,JUMBO STORAGE BAG SUKI,2,2010-12-01 11:45:00,1.95,17908.0,United Kingdom,3.9,12,2010,Registered
536412,22273,FELTCRAFT DOLL MOLLY,1,2010-12-01 11:49:00,2.95,17920.0,United Kingdom,2.95,12,2010,Registered
536412,22630,DOLLY GIRL LUNCH BOX,1,2010-12-01 11:49:00,1.95,17920.0,United Kingdom,1.95,12,2010,Registered
536412,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,1,2010-12-01 11:49:00,2.95,17920.0,United Kingdom,2.95,12,2010,Registered
536415,21976,PACK OF 60 MUSHROOM CAKE CASES,2,2010-12-01 11:57:00,0.55,12838.0,United Kingdom,1.1,12,2010,Registered
536415,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,3,2010-12-01 11:57:00,2.95,12838.0,United Kingdom,8.850000000000001,12,2010,Registered
536415,22530,MAGIC DRAWING SLATE DOLLY GIRL ,3,2010-12-01 11:57:00,0.42,12838.0,United Kingdom,1.26,12,2010,Registered
536437,84678,CLASSICAL ROSE SMALL VASE,48,2010-12-01 12:12:00,1.25,13694.0,United Kingdom,60.0,12,2010,Registered
536464,90200B,BLACK SWEETHEART BRACELET,2,2010-12-01 12:23:00,4.25,17968.0,United Kingdom,8.5,12,2010,Registered
536464,90059C,DIAMANTE HAIR GRIP PACK/2 MONTANA,1,2010-12-01 12:23:00,1.65,17968.0,United Kingdom,1.65,12,2010,Registered
536477,22633,HAND WARMER UNION JACK,12,2010-12-01 12:27:00,2.1,16210.0,United Kingdom,25.200000000000003,12,2010,Registered
536488,22149,FELTCRAFT 6 FLOWER FRIENDS,2,2010-12-01 12:31:00,2.1,17897.0,United Kingdom,4.2,12,2010,Registered
536520,21588,RETROSPOT GIANT TUBE MATCHES,3,2010-12-01 12:43:00,2.55,14729.0,United Kingdom,7.6499999999999995,12,2010,Registered
536520,20707,CRAZY DAISY HEART DECORATION,1,2010-12-01 12:43:00,1.25,14729.0,United Kingdom,1.25,12,2010,Registered
536522,21121,SET/10 RED POLKADOT PARTY CANDLES,1,2010-12-01 12:49:00,1.25,15012.0,United Kingdom,1.25,12,2010,Registered
536528,22082,RIBBON REEL STRIPES DESIGN ,1,2010-12-01 13:17:00,1.65,15525.0,United Kingdom,1.65,12,2010,Registered
536530,22423,REGENCY CAKESTAND 3 TIER,1,2010-12-01 13:21:00,12.75,17905.0,United Kingdom,12.75,12,2010,Registered
536530,21179,NO JUNK MAIL METAL SIGN,1,2010-12-01 13:21:00,1.25,17905.0,United Kingdom,1.25,12,2010,Registered
536531,22192,BLUE DINER WALL CLOCK,4,2010-12-01 13:23:00,8.5,15485.0,United Kingdom,34.0,12,2010,Registered
536532,21156,RETROSPOT CHILDRENS APRON,8,2010-12-01 13:24:00,1.95,12433.0,Norway,15.6,12,2010,Registered
536539,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2010-12-01 14:03:00,1.65,15165.0,United Kingdom,19.799999999999997,12,2010,Registered
536544,22380,TOY TIDY SPACEBOY  ,1,2010-12-01 14:32:00,4.21,Guest,United Kingdom,4.21,12,2010,Guest
536544,21786,POLKADOT RAIN HAT ,4,2010-12-01 14:32:00,0.85,Guest,United Kingdom,3.4,12,2010,Guest
536544,22558,CLOTHES PEGS RETROSPOT PACK 24 ,4,2010-12-01 14:32:00,2.51,Guest,United Kingdom,10.04,12,2010,Guest
536544,37449,CERAMIC CAKE STAND + HANGING CAKES,1,2010-12-01 14:32:00,21.23,Guest,United Kingdom,21.23,12,2010,Guest
536544,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,4,2010-12-01 14:32:00,3.36,Guest,United Kingdom,13.44,12,2010,Guest
536544,85017B,ENVELOPE 50 BLOSSOM IMAGES,1,2010-12-01 14:32:00,0.85,Guest,United Kingdom,0.85,12,2010,Guest
536544,22549,PICTURE DOMINOES,1,2010-12-01 14:32:00,3.36,Guest,United Kingdom,3.36,12,2010,Guest
536544,21774,DECORATIVE CATS BATHROOM BOTTLE,2,2010-12-01 14:32:00,2.51,Guest,United Kingdom,5.02,12,2010,Guest
536551,22174,PHOTO CUBE,3,2010-12-01 14:34:00,1.65,17346.0,United Kingdom,4.949999999999999,12,2010,Registered
536557,21098,CHRISTMAS TOILET ROLL,2,2010-12-01 14:41:00,1.25,17841.0,United Kingdom,2.5,12,2010,Registered
536557,21363,HOME SMALL WOOD LETTERS,1,2010-12-01 14:41:00,4.95,17841.0,United Kingdom,4.95,12,2010,Registered
536559,22953,BIRTHDAY PARTY CORDON BARRIER TAPE,36,2010-12-01 14:54:00,1.25,17873.0,United Kingdom,45.0,12,2010,Registered
536559,51014L,"FEATHER PEN,LIGHT PINK",12,2010-12-01 14:54:00,0.85,17873.0,United Kingdom,10.2,12,2010,Registered
536569,22496,SET OF 2 ROUND TINS DUTCH CHEESE,1,2010-12-01 15:35:00,2.95,16274.0,United Kingdom,2.95,12,2010,Registered
536571,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,2010-12-01 15:37:00,1.95,14696.0,United Kingdom,19.5,12,2010,Registered
536590,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,2010-12-01 16:52:00,3.95,13065.0,United Kingdom,15.8,12,2010,Registered
536592,21181,PLEASE ONE PERSON METAL SIGN,2,2010-12-01 17:06:00,4.21,Guest,United Kingdom,8.42,12,2010,Guest
536592,20617,FIRST CLASS PASSPORT COVER ,1,2010-12-01 17:06:00,4.21,Guest,United Kingdom,4.21,12,2010,Guest
536592,21191,LARGE WHITE HONEYCOMB PAPER BELL  ,5,2010-12-01 17:06:00,4.21,Guest,United Kingdom,21.05,12,2010,Guest
536592,21915,RED  HARMONICA IN BOX ,3,2010-12-01 17:06:00,2.51,Guest,United Kingdom,7.529999999999999,12,2010,Guest
536592,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,19,2010-12-01 17:06:00,5.06,Guest,United Kingdom,96.13999999999999,12,2010,Guest
536592,22427,ENAMEL FLOWER JUG CREAM,1,2010-12-01 17:06:00,11.87,Guest,United Kingdom,11.87,12,2010,Guest
536592,21984,PACK OF 12 PINK PAISLEY TISSUES ,1,2010-12-01 17:06:00,0.85,Guest,United Kingdom,0.85,12,2010,Guest
536592,22121,NOEL WOODEN BLOCK LETTERS ,1,2010-12-01 17:06:00,11.87,Guest,United Kingdom,11.87,12,2010,Guest
536592,21220,SET/4 BADGES DOGS,1,2010-12-01 17:06:00,2.51,Guest,United Kingdom,2.51,12,2010,Guest
536592,22619,SET OF 6 SOLDIER SKITTLES,1,2010-12-01 17:06:00,7.62,Guest,United Kingdom,7.62,12,2010,Guest
536604,22863,SOAP DISH BROCANTE,6,2010-12-02 08:43:00,2.95,14741.0,United Kingdom,17.700000000000003,12,2010,Registered
536613,22544,MINI JIGSAW SPACEBOY,24,2010-12-02 09:44:00,0.42,17855.0,United Kingdom,10.08,12,2010,Registered
536618,22952,60 CAKE CASES VINTAGE CHRISTMAS,48,2010-12-02 10:17:00,0.55,17017.0,United Kingdom,26.400000000000002,12,2010,Registered
536617,22179,SET 10 LIGHTS NIGHT OWL,24,2010-12-02 10:17:00,5.95,13941.0,United Kingdom,142.8,12,2010,Registered
536623,22419,LIPSTICK PEN RED,36,2010-12-02 10:39:00,0.42,15601.0,United Kingdom,15.12,12,2010,Registered
536627,22699,ROSES REGENCY TEACUP AND SAUCER ,12,2010-12-02 10:53:00,2.95,15658.0,United Kingdom,35.400000000000006,12,2010,Registered
536628,21068,VINTAGE BILLBOARD LOVE/HATE MUG,6,2010-12-02 10:54:00,1.06,17850.0,United Kingdom,6.36,12,2010,Registered
536633,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,10,2010-12-02 11:20:00,2.95,14901.0,United Kingdom,29.5,12,2010,Registered
536635,21181,PLEASE ONE PERSON METAL SIGN,12,2010-12-02 11:22:00,2.1,15955.0,United Kingdom,25.200000000000003,12,2010,Registered
536637,22917,HERB MARKER ROSEMARY,1,2010-12-02 11:35:00,0.65,18041.0,United Kingdom,0.65,12,2010,Registered
536638,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,4,2010-12-02 11:41:00,3.75,16244.0,United Kingdom,15.0,12,2010,Registered
536638,21527,RED RETROSPOT TRADITIONAL TEAPOT ,2,2010-12-02 11:41:00,7.95,16244.0,United Kingdom,15.9,12,2010,Registered
536667,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,2010-12-02 12:09:00,2.95,15260.0,United Kingdom,35.400000000000006,12,2010,Registered
536733,20677,PINK POLKADOT BOWL,8,2010-12-02 12:50:00,1.25,15738.0,United Kingdom,10.0,12,2010,Registered
536733,47599A,PINK PARTY BAGS,12,2010-12-02 12:50:00,2.1,15738.0,United Kingdom,25.200000000000003,12,2010,Registered
536739,85064,CREAM SWEETHEART LETTER RACK,2,2010-12-02 13:08:00,5.45,14180.0,United Kingdom,10.9,12,2010,Registered
536749,22866,HAND WARMER SCOTTY DOG DESIGN,1,2010-12-02 13:49:00,2.1,17976.0,United Kingdom,2.1,12,2010,Registered
536750,21871,SAVE THE PLANET MUG,6,2010-12-02 14:04:00,1.06,17850.0,United Kingdom,6.36,12,2010,Registered
536752,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2010-12-02 14:06:00,3.39,17850.0,United Kingdom,20.34,12,2010,Registered
536755,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,1,2010-12-02 14:14:00,2.95,Guest,United Kingdom,2.95,12,2010,Guest
536756,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-02 14:23:00,2.95,Guest,United Kingdom,2.95,12,2010,Guest
536763,22585,PACK OF 6 BIRDY GIFT TAGS,12,2010-12-02 14:42:00,1.25,17685.0,United Kingdom,15.0,12,2010,Registered
536782,21668,RED STRIPE CERAMIC DRAWER KNOB,12,2010-12-02 15:18:00,1.25,17567.0,United Kingdom,15.0,12,2010,Registered
536782,21671,RED SPOT CERAMIC DRAWER KNOB,12,2010-12-02 15:18:00,1.25,17567.0,United Kingdom,15.0,12,2010,Registered
536785,84879,ASSORTED COLOUR BIRD ORNAMENT,320,2010-12-02 15:22:00,1.45,15061.0,United Kingdom,464.0,12,2010,Registered
536790,15056BL,EDWARDIAN PARASOL BLACK,6,2010-12-02 15:26:00,4.95,17850.0,United Kingdom,29.700000000000003,12,2010,Registered
536796,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,1,2010-12-02 15:46:00,0.85,15574.0,United Kingdom,0.85,12,2010,Registered
536796,21982,PACK OF 12 SUKI TISSUES ,1,2010-12-02 15:46:00,0.29,15574.0,United Kingdom,0.29,12,2010,Registered
536796,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,1,2010-12-02 15:46:00,2.55,15574.0,United Kingdom,2.55,12,2010,Registered
536800,22024,RAINY LADIES BIRTHDAY CARD,12,2010-12-02 16:12:00,0.42,14829.0,United Kingdom,5.04,12,2010,Registered
536804,22365,DOORMAT RESPECTABLE HOUSE,10,2010-12-02 16:34:00,6.75,14031.0,United Kingdom,67.5,12,2010,Registered
536824,85123A,WHITE HANGING HEART T-LIGHT HOLDER,160,2010-12-02 17:24:00,2.55,13798.0,United Kingdom,408.0,12,2010,Registered
536833,20749,ASSORTED COLOUR MINI CASES,2,2010-12-02 17:48:00,7.95,18239.0,United Kingdom,15.9,12,2010,Registered
536836,22649,STRAWBERRY FAIRY CAKE TEAPOT,1,2010-12-02 18:08:00,4.95,18168.0,United Kingdom,4.95,12,2010,Registered
536836,22180,RETROSPOT LAMP,1,2010-12-02 18:08:00,9.95,18168.0,United Kingdom,9.95,12,2010,Registered
536845,85014A,BLACK/BLUE POLKADOT UMBRELLA,1,2010-12-02 19:18:00,5.95,17961.0,United Kingdom,5.95,12,2010,Registered
536846,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,1,2010-12-02 19:59:00,1.45,14573.0,United Kingdom,1.45,12,2010,Registered
536846,20982,12 PENCILS TALL TUBE SKULLS,1,2010-12-02 19:59:00,0.85,14573.0,United Kingdom,0.85,12,2010,Registered
536846,22834,HAND WARMER BABUSHKA DESIGN,6,2010-12-02 19:59:00,2.1,14573.0,United Kingdom,12.600000000000001,12,2010,Registered
536856,22745,POPPY'S PLAYHOUSE BEDROOM ,6,2010-12-03 10:26:00,2.1,13370.0,United Kingdom,12.600000000000001,12,2010,Registered
536859,22574,HEART WOODEN CHRISTMAS DECORATION,10,2010-12-03 10:43:00,0.85,12841.0,United Kingdom,8.5,12,2010,Registered
536862,22186,RED STAR CARD HOLDER,1,2010-12-03 11:13:00,5.91,Guest,United Kingdom,5.91,12,2010,Guest
536862,84970s,HANGING HEART ZINC T-LIGHT HOLDER,5,2010-12-03 11:13:00,2.13,Guest,United Kingdom,10.649999999999999,12,2010,Guest
536862,21259,VICTORIAN SEWING BOX SMALL ,2,2010-12-03 11:13:00,12.72,Guest,United Kingdom,25.44,12,2010,Guest
536863,85135B,BLUE DRAGONFLY HELICOPTER,1,2010-12-03 11:19:00,7.95,17967.0,United Kingdom,7.95,12,2010,Registered
536864,21258,VICTORIAN SEWING BOX LARGE,3,2010-12-03 11:27:00,25.49,Guest,United Kingdom,76.47,12,2010,Guest
536864,82599,FANNY'S REST STOPMETAL SIGN,1,2010-12-03 11:27:00,4.21,Guest,United Kingdom,4.21,12,2010,Guest
536865,84970l,SINGLE HEART ZINC T-LIGHT HOLDER,6,2010-12-03 11:28:00,2.13,Guest,United Kingdom,12.78,12,2010,Guest
536874,21462,"NURSERY A,B,C PAINTED LETTERS",1,2010-12-03 11:35:00,6.75,16891.0,United Kingdom,6.75,12,2010,Registered
536876,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,1,2010-12-03 11:36:00,5.06,Guest,United Kingdom,5.06,12,2010,Guest
536876,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,1,2010-12-03 11:36:00,5.06,Guest,United Kingdom,5.06,12,2010,Guest
536876,22155,STAR DECORATION RUSTIC,3,2010-12-03 11:36:00,0.85,Guest,United Kingdom,2.55,12,2010,Guest
536876,85150,LADIES & GENTLEMEN METAL SIGN,2,2010-12-03 11:36:00,5.06,Guest,United Kingdom,10.12,12,2010,Guest
536876,22553,PLASTERS IN TIN SKULLS,4,2010-12-03 11:36:00,3.36,Guest,United Kingdom,13.44,12,2010,Guest
536876,21981,PACK OF 12 WOODLAND TISSUES ,3,2010-12-03 11:36:00,0.85,Guest,United Kingdom,2.55,12,2010,Guest
536876,22395,PAPERWEIGHT VINTAGE PAISLEY,1,2010-12-03 11:36:00,5.06,Guest,United Kingdom,5.06,12,2010,Guest
536876,22382,LUNCH BAG SPACEBOY DESIGN ,1,2010-12-03 11:36:00,4.21,Guest,United Kingdom,4.21,12,2010,Guest
536876,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,8,2010-12-03 11:36:00,2.13,Guest,United Kingdom,17.04,12,2010,Guest
536876,22219,LOVEBIRD HANGING DECORATION WHITE ,3,2010-12-03 11:36:00,1.66,Guest,United Kingdom,4.9799999999999995,12,2010,Guest
536945,21114,LAVENDER SCENTED FABRIC HEART,10,2010-12-03 12:24:00,1.25,14083.0,United Kingdom,12.5,12,2010,Registered
536945,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,2,2010-12-03 12:24:00,3.75,14083.0,United Kingdom,7.5,12,2010,Registered
536946,22941,CHRISTMAS LIGHTS 10 REINDEER,12,2010-12-03 12:28:00,8.5,13013.0,United Kingdom,102.0,12,2010,Registered
536947,35004C,SET OF 3 COLOURED  FLYING DUCKS,3,2010-12-03 12:29:00,5.45,13013.0,United Kingdom,16.35,12,2010,Registered
536975,22847,BREAD BIN DINER STYLE IVORY,2,2010-12-03 14:04:00,16.95,14911.0,EIRE,33.9,12,2010,Registered
536975,35967,FOLK ART METAL STAR T-LIGHT HOLDER,24,2010-12-03 14:04:00,0.38,14911.0,EIRE,9.120000000000001,12,2010,Registered
536981,20967,GREY FLORAL FELTCRAFT SHOULDER BAG,1,2010-12-03 14:26:00,3.75,14723.0,United Kingdom,3.75,12,2010,Registered
536981,22158,3 HEARTS HANGING DECORATION RUSTIC,1,2010-12-03 14:26:00,2.95,14723.0,United Kingdom,2.95,12,2010,Registered
536982,22835,HOT WATER BOTTLE I AM SO POORLY,3,2010-12-03 14:27:00,11.02,Guest,United Kingdom,33.06,12,2010,Guest
536982,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,13,2010-12-03 14:27:00,5.91,Guest,United Kingdom,76.83,12,2010,Guest
536989,22150,3 STRIPEY MICE FELTCRAFT,1,2010-12-03 15:10:00,1.95,17238.0,United Kingdom,1.95,12,2010,Registered
536990,20658,RED RETROSPOT LUGGAGE TAG,12,2010-12-03 15:14:00,1.25,12793.0,Portugal,15.0,12,2010,Registered
537023,22356,CHARLOTTE BAG PINK POLKADOT,1,2010-12-03 16:02:00,0.85,16725.0,United Kingdom,0.85,12,2010,Registered
537034,22314,OFFICE MUG WARMER CHOC+BLUE,6,2010-12-03 17:20:00,2.95,13081.0,United Kingdom,17.700000000000003,12,2010,Registered
537034,22633,HAND WARMER UNION JACK,96,2010-12-03 17:20:00,1.85,13081.0,United Kingdom,177.60000000000002,12,2010,Registered
537042,22956,36 FOIL HEART CAKE CASES,1,2010-12-05 10:45:00,2.1,13838.0,United Kingdom,2.1,12,2010,Registered
537045,72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,1,2010-12-05 10:54:00,4.25,15038.0,United Kingdom,4.25,12,2010,Registered
537045,85150,LADIES & GENTLEMEN METAL SIGN,1,2010-12-05 10:54:00,2.55,15038.0,United Kingdom,2.55,12,2010,Registered
537047,22974,CHILDRENS DOLLY GIRL MUG,2,2010-12-05 11:02:00,1.65,13069.0,United Kingdom,3.3,12,2010,Registered
537049,22632,HAND WARMER RED RETROSPOT,12,2010-12-05 11:04:00,2.1,16241.0,United Kingdom,25.200000000000003,12,2010,Registered
537051,22694,WICKER STAR ,2,2010-12-05 11:12:00,2.1,15708.0,United Kingdom,4.2,12,2010,Registered
537051,22592,CARDHOLDER HOLLY WREATH METAL,1,2010-12-05 11:12:00,3.75,15708.0,United Kingdom,3.75,12,2010,Registered
537055,22784,LANTERN CREAM GAZEBO ,6,2010-12-05 11:45:00,4.95,16814.0,United Kingdom,29.700000000000003,12,2010,Registered
537055,21790,VINTAGE SNAP CARDS,4,2010-12-05 11:45:00,0.85,16814.0,United Kingdom,3.4,12,2010,Registered
537055,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2010-12-05 11:45:00,2.95,16814.0,United Kingdom,17.700000000000003,12,2010,Registered
537057,22433,WATERING CAN GREEN DINOSAUR,3,2010-12-05 11:49:00,1.95,15351.0,United Kingdom,5.85,12,2010,Registered
537057,22505,MEMO BOARD COTTAGE DESIGN,2,2010-12-05 11:49:00,4.95,15351.0,United Kingdom,9.9,12,2010,Registered
537065,22635,CHILDS BREAKFAST SET DOLLY GIRL ,2,2010-12-05 11:57:00,9.95,12567.0,France,19.9,12,2010,Registered
537077,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,2010-12-05 11:59:00,0.55,17062.0,United Kingdom,13.200000000000001,12,2010,Registered
537126,22751,FELTCRAFT PRINCESS OLIVIA DOLL,1,2010-12-05 12:13:00,3.75,18118.0,United Kingdom,3.75,12,2010,Registered
537133,22558,CLOTHES PEGS RETROSPOT PACK 24 ,2,2010-12-05 12:29:00,1.49,18156.0,United Kingdom,2.98,12,2010,Registered
537138,22436,12 COLOURED PARTY BALLOONS,6,2010-12-05 12:44:00,0.65,17211.0,United Kingdom,3.9000000000000004,12,2010,Registered
537140,20685,DOORMAT RED RETROSPOT,1,2010-12-05 12:53:00,7.95,12748.0,United Kingdom,7.95,12,2010,Registered
537141,22627,MINT KITCHEN SCALES,1,2010-12-05 12:57:00,8.5,15570.0,United Kingdom,8.5,12,2010,Registered
537142,22469,HEART OF WICKER SMALL,1,2010-12-05 12:57:00,1.65,12748.0,United Kingdom,1.65,12,2010,Registered
537144,21581,SKULLS  DESIGN  COTTON TOTE BAG,1,2010-12-05 13:00:00,2.25,15880.0,United Kingdom,2.25,12,2010,Registered
537144,21723,ALPHABET HEARTS STICKER SHEET,1,2010-12-05 13:00:00,0.85,15880.0,United Kingdom,0.85,12,2010,Registered
537144,22186,RED STAR CARD HOLDER,1,2010-12-05 13:00:00,2.95,15880.0,United Kingdom,2.95,12,2010,Registered
537153,35598B,BLACK CHRISTMAS TREE 60CM,1,2010-12-05 13:03:00,2.95,16718.0,United Kingdom,2.95,12,2010,Registered
537153,21888,BINGO SET,6,2010-12-05 13:03:00,3.75,16718.0,United Kingdom,22.5,12,2010,Registered
537154,22745,POPPY'S PLAYHOUSE BEDROOM ,1,2010-12-05 13:05:00,2.1,15808.0,United Kingdom,2.1,12,2010,Registered
537154,22726,ALARM CLOCK BAKELIKE GREEN,5,2010-12-05 13:05:00,3.75,15808.0,United Kingdom,18.75,12,2010,Registered
537154,22747,POPPY'S PLAYHOUSE BATHROOM,1,2010-12-05 13:05:00,2.1,15808.0,United Kingdom,2.1,12,2010,Registered
537158,22632,HAND WARMER RED RETROSPOT,7,2010-12-05 13:10:00,2.1,16393.0,United Kingdom,14.700000000000001,12,2010,Registered
537176,22367,CHILDRENS APRON SPACEBOY DESIGN,3,2010-12-05 13:26:00,1.95,16411.0,United Kingdom,5.85,12,2010,Registered
537192,22560,TRADITIONAL MODELLING CLAY,2,2010-12-05 13:42:00,1.25,16402.0,United Kingdom,2.5,12,2010,Registered
537192,22094,RED RETROSPOT TISSUE BOX,2,2010-12-05 13:42:00,1.25,16402.0,United Kingdom,2.5,12,2010,Registered
537192,21107,CREAM SLICE FLANNEL PINK SPOT ,1,2010-12-05 13:42:00,2.95,16402.0,United Kingdom,2.95,12,2010,Registered
537196,21811,CHRISTMAS HANGING HEART WITH BELL,1,2010-12-05 13:55:00,1.25,15426.0,United Kingdom,1.25,12,2010,Registered
537196,84987,SET OF 36 TEATIME PAPER DOILIES,1,2010-12-05 13:55:00,1.45,15426.0,United Kingdom,1.45,12,2010,Registered
537198,20685,DOORMAT RED RETROSPOT,10,2010-12-05 14:03:00,6.75,12647.0,Germany,67.5,12,2010,Registered
537200,85055,FRENCH ENAMEL UTENSIL HOLDER,1,2010-12-05 14:17:00,3.75,15867.0,United Kingdom,3.75,12,2010,Registered
537201,22574,HEART WOODEN CHRISTMAS DECORATION,12,2010-12-05 14:19:00,0.85,12472.0,Germany,10.2,12,2010,Registered
537208,22041,"RECORD FRAME 7"" SINGLE SIZE ",2,2010-12-05 15:12:00,2.55,15889.0,United Kingdom,5.1,12,2010,Registered
537208,82600,NO SINGING METAL SIGN,2,2010-12-05 15:12:00,2.1,15889.0,United Kingdom,4.2,12,2010,Registered
537210,20728,LUNCH BAG CARS BLUE,1,2010-12-05 15:15:00,1.65,15953.0,United Kingdom,1.65,12,2010,Registered
537219,22144,CHRISTMAS CRAFT LITTLE FRIENDS,2,2010-12-05 15:47:00,2.1,14081.0,United Kingdom,4.2,12,2010,Registered
537221,22750,FELTCRAFT PRINCESS LOLA DOLL,1,2010-12-05 15:54:00,3.75,17965.0,United Kingdom,3.75,12,2010,Registered
537222,22423,REGENCY CAKESTAND 3 TIER,1,2010-12-05 16:00:00,12.75,14404.0,United Kingdom,12.75,12,2010,Registered
537224,22833,HALL CABINET WITH 3 DRAWERS,1,2010-12-05 16:24:00,49.95,13174.0,United Kingdom,49.95,12,2010,Registered
537224,21913,VINTAGE SEASIDE JIGSAW PUZZLES,2,2010-12-05 16:24:00,3.75,13174.0,United Kingdom,7.5,12,2010,Registered
537224,22548,HEADS AND TAILS SPORTING FUN,1,2010-12-05 16:24:00,1.25,13174.0,United Kingdom,1.25,12,2010,Registered
537224,22497,SET OF 2 TINS VINTAGE BATHROOM ,2,2010-12-05 16:24:00,4.25,13174.0,United Kingdom,8.5,12,2010,Registered
537225,21658,GLASS  BEURRE DISH,1,2010-12-05 16:41:00,3.95,12748.0,United Kingdom,3.95,12,2010,Registered
537226,22927,GREEN GIANT GARDEN THERMOMETER,2,2010-12-06 08:34:00,5.95,15987.0,United Kingdom,11.9,12,2010,Registered
537231,22304,COFFEE MUG BLUE PAISLEY DESIGN,6,2010-12-06 09:21:00,2.55,13652.0,United Kingdom,15.299999999999999,12,2010,Registered
537231,22633,HAND WARMER UNION JACK,12,2010-12-06 09:21:00,2.1,13652.0,United Kingdom,25.200000000000003,12,2010,Registered
537236,48184,DOORMAT ENGLISH ROSE ,3,2010-12-06 09:52:00,7.95,16858.0,United Kingdom,23.85,12,2010,Registered
537237,20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,2,2010-12-06 09:58:00,2.51,Guest,United Kingdom,5.02,12,2010,Guest
537237,22355,CHARLOTTE BAG SUKI DESIGN,5,2010-12-06 09:58:00,1.66,Guest,United Kingdom,8.299999999999999,12,2010,Guest
537237,20963,APPLE BATH SPONGE,1,2010-12-06 09:58:00,2.51,Guest,United Kingdom,2.51,12,2010,Guest
537237,21688,SILVER PLATE CANDLE BOWL SMALL,1,2010-12-06 09:58:00,5.91,Guest,United Kingdom,5.91,12,2010,Guest
537237,22318,FIVE HEART HANGING DECORATION,2,2010-12-06 09:58:00,5.91,Guest,United Kingdom,11.82,12,2010,Guest
537237,22261,FELT EGG COSY WHITE RABBIT ,1,2010-12-06 09:58:00,1.66,Guest,United Kingdom,1.66,12,2010,Guest
537237,48184,DOORMAT ENGLISH ROSE ,1,2010-12-06 09:58:00,14.43,Guest,United Kingdom,14.43,12,2010,Guest
537237,21219,SET/4 BADGES BALLOON GIRL,1,2010-12-06 09:58:00,2.51,Guest,United Kingdom,2.51,12,2010,Guest
537237,90059B,DIAMANTE HAIR GRIP PACK/2 BLACK DIA,1,2010-12-06 09:58:00,1.69,Guest,United Kingdom,1.69,12,2010,Guest
537237,22413,METAL SIGN TAKE IT OR LEAVE IT ,1,2010-12-06 09:58:00,5.91,Guest,United Kingdom,5.91,12,2010,Guest
537240,22457,NATURAL SLATE HEART CHALKBOARD ,5,2010-12-06 10:08:00,5.91,Guest,United Kingdom,29.55,12,2010,Guest
537240,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,3,2010-12-06 10:08:00,2.13,Guest,United Kingdom,6.39,12,2010,Guest
537240,21992,VINTAGE PAISLEY STATIONERY SET,8,2010-12-06 10:08:00,2.51,Guest,United Kingdom,20.08,12,2010,Guest
537240,22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,1,2010-12-06 10:08:00,8.47,Guest,United Kingdom,8.47,12,2010,Guest
537240,21917,SET 12 KIDS  WHITE CHALK STICKS,1,2010-12-06 10:08:00,0.85,Guest,United Kingdom,0.85,12,2010,Guest
537240,22227,HANGING HEART MIRROR DECORATION ,6,2010-12-06 10:08:00,1.28,Guest,United Kingdom,7.68,12,2010,Guest
