Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
570292,23526,WALL ART DOG LICENCE ,4,2011-10-10 11:59:00,5.95,13418.0,United Kingdom
570293,21823,PAINTED METAL HEART WITH HOLLY BELL,24,2011-10-10 12:00:00,0.39,14128.0,United Kingdom
570333,47480,HANGING PHOTO CLIP ROPE LADDER,1,2011-10-10 12:19:00,1.65,18126.0,United Kingdom
570342,22115,METAL SIGN EMPIRE TEA,12,2011-10-10 12:26:00,0.79,17706.0,United Kingdom
570356,51014A,"FEATHER PEN,HOT PINK",120,2011-10-10 12:30:00,0.39,15330.0,United Kingdom
570374,22142,CHRISTMAS CRAFT WHITE FAIRY ,6,2011-10-10 12:34:00,1.45,14719.0,United Kingdom
570380,21902,"KEY FOB , FRONT  DOOR ",1,2011-10-10 12:35:00,0.65,14606.0,United Kingdom
570404,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-10-10 12:50:00,0.95,16395.0,United Kingdom
570404,22069,BROWN  PIRATE TREASURE CHEST ,6,2011-10-10 12:50:00,1.65,16395.0,United Kingdom
570404,20975,12 PENCILS SMALL TUBE RED RETROSPOT,24,2011-10-10 12:50:00,0.65,16395.0,United Kingdom
570410,22396,MAGNETS PACK OF 4 RETRO PHOTO,1,2011-10-10 13:04:00,0.39,16776.0,United Kingdom
570420,21927,BLUE/CREAM STRIPE CUSHION COVER ,6,2011-10-10 13:33:00,1.25,17841.0,United Kingdom
570426,23446,BLUE BUNNY EASTER EGG BASKET,12,2011-10-10 13:55:00,1.65,13352.0,United Kingdom
570442,23089,GLASS BON BON JAR,4,2011-10-10 14:37:00,1.95,16549.0,United Kingdom
570446,21880,RED RETROSPOT TAPE,12,2011-10-10 14:49:00,0.65,12431.0,Belgium
570446,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,12,2011-10-10 14:49:00,2.95,12431.0,Belgium
570458,23168,CLASSIC CAFE SUGAR DISPENSER,4,2011-10-10 15:39:00,1.25,14535.0,United Kingdom
570458,23355,HOT WATER BOTTLE KEEP CALM,2,2011-10-10 15:39:00,4.95,14535.0,United Kingdom
570465,23198,PANTRY MAGNETIC  SHOPPING LIST,2,2011-10-10 16:02:00,3.29,,United Kingdom
570465,21147,JINGLE BELLS TREE DECORATION,3,2011-10-10 16:02:00,1.63,,United Kingdom
570479,22491,PACK OF 12 COLOURED PENCILS,10,2011-10-10 16:58:00,0.85,17589.0,United Kingdom
570482,20712,JUMBO BAG WOODLAND ANIMALS,1,2011-10-10 17:00:00,2.08,17459.0,United Kingdom
570482,22865,HAND WARMER OWL DESIGN,1,2011-10-10 17:00:00,2.1,17459.0,United Kingdom
570488,22966,GINGERBREAD MAN COOKIE CUTTER,1,2011-10-10 17:12:00,2.46,14096.0,United Kingdom
570488,21259,VICTORIAN SEWING BOX SMALL ,1,2011-10-10 17:12:00,12.46,14096.0,United Kingdom
570495,22534,MAGIC DRAWING SLATE SPACEBOY ,48,2011-10-11 09:05:00,0.42,16861.0,United Kingdom
570500,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,24,2011-10-11 09:19:00,4.25,15858.0,United Kingdom
570503,23516,EMBROIDERED RIBBON REEL SOPHIE  ,1,2011-10-11 09:26:00,3.75,17965.0,United Kingdom
570509,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-10-11 10:16:00,1.65,13109.0,United Kingdom
570513,23381,PACK OF 12 VINTAGE LEAF TISSUES ,24,2011-10-11 10:33:00,0.39,14952.0,United Kingdom
570521,85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,4,2011-10-11 10:43:00,4.25,12371.0,Switzerland
570521,22865,HAND WARMER OWL DESIGN,12,2011-10-11 10:43:00,2.1,12371.0,Switzerland
570592,22327,ROUND SNACK BOXES SET OF 4 SKULLS,2,2011-10-11 11:37:00,6.63,,United Kingdom
570597,84843,WHITE SOAP RACK WITH 2 BOTTLES,2,2011-10-11 11:49:00,5.95,16837.0,United Kingdom
570598,22625,RED KITCHEN SCALES,4,2011-10-11 11:55:00,8.5,14175.0,United Kingdom
570600,22138,BAKING SET 9 PIECE RETROSPOT ,12,2011-10-11 12:05:00,4.95,16076.0,United Kingdom
570602,22413,METAL SIGN TAKE IT OR LEAVE IT ,6,2011-10-11 12:17:00,2.95,14141.0,United Kingdom
570653,23169,CLASSIC GLASS COOKIE JAR,3,2011-10-11 13:49:00,4.15,14710.0,United Kingdom
570653,23019,SMALL APOTHECARY MEASURING JAR ,1,2011-10-11 13:49:00,8.25,14710.0,United Kingdom
570656,82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,12,2011-10-11 14:10:00,1.25,16120.0,United Kingdom
570663,21352,EUCALYPTUS & PINECONE  WREATH,12,2011-10-11 14:20:00,2.95,13627.0,United Kingdom
570666,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-10-11 14:24:00,2.95,13919.0,Denmark
570679,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2011-10-11 15:26:00,1.25,17769.0,United Kingdom
570680,23191,BUNDLE OF 3 RETRO NOTE BOOKS,3,2011-10-11 15:36:00,1.65,13969.0,United Kingdom
570688,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,1,2011-10-11 16:29:00,8.29,,United Kingdom
570688,22465,HANGING METAL STAR LANTERN,4,2011-10-11 16:29:00,3.29,,United Kingdom
570688,22163,HEART STRING MEMO HOLDER HANGING,1,2011-10-11 16:29:00,1.63,,United Kingdom
570690,22644,CERAMIC CHERRY CAKE MONEY BANK,1,2011-10-11 16:37:00,3.29,,United Kingdom
570690,84078A,SET/4 WHITE RETRO STORAGE CUBES ,1,2011-10-11 16:37:00,39.95,,United Kingdom
570690,79144C,PAINTED LIGHTBULB RAINBOW DESIGN,1,2011-10-11 16:37:00,0.83,,United Kingdom
570694,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,18,2011-10-12 08:10:00,3.75,14911.0,EIRE
570698,85053,FRENCH ENAMEL CANDLEHOLDER,18,2011-10-12 09:13:00,2.1,18171.0,United Kingdom
570720,22614,PACK OF 12 SPACEBOY TISSUES,24,2011-10-12 10:50:00,0.29,17934.0,United Kingdom
570818,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,1,2011-10-12 12:47:00,0.39,17841.0,United Kingdom
570818,22189,CREAM HEART CARD HOLDER,2,2011-10-12 12:47:00,3.95,17841.0,United Kingdom
570852,22683,FRENCH BLUE METAL DOOR SIGN 8,10,2011-10-12 14:48:00,1.25,13078.0,United Kingdom
C570867,21212,PACK OF 72 RETROSPOT CAKE CASES,-24,2011-10-12 16:17:00,0.55,12607.0,USA
570871,22080,RIBBON REEL POLKADOTS ,1,2011-10-12 16:36:00,3.29,,United Kingdom
570872,85114B,IVORY ENCHANTED FOREST PLACEMAT,1,2011-10-12 16:40:00,3.29,,United Kingdom
570877,21931,JUMBO STORAGE BAG SUKI,20,2011-10-13 08:27:00,2.08,16523.0,United Kingdom
570881,21485,RETROSPOT HEART HOT WATER BOTTLE,6,2011-10-13 09:30:00,4.95,12498.0,Germany
570964,23355,HOT WATER BOTTLE KEEP CALM,8,2011-10-13 11:50:00,4.95,12766.0,Portugal
571030,23344,JUMBO BAG 50'S CHRISTMAS ,10,2011-10-13 12:26:00,2.08,12876.0,Belgium
571032,21164,HOME SWEET HOME METAL SIGN ,1,2011-10-13 12:38:00,2.95,13827.0,United Kingdom
571033,22809,SET OF 6 T-LIGHTS SANTA,18,2011-10-13 12:46:00,2.95,14251.0,United Kingdom
571038,22180,RETROSPOT LAMP,2,2011-10-13 12:58:00,9.95,15511.0,United Kingdom
571039,23502,PLAYING CARDS VINTAGE DOILY ,1,2011-10-13 12:59:00,1.25,16121.0,United Kingdom
571039,22633,HAND WARMER UNION JACK,2,2011-10-13 12:59:00,2.1,16121.0,United Kingdom
571040,23320,GIANT 50'S CHRISTMAS CRACKER,4,2011-10-13 12:59:00,2.89,15272.0,United Kingdom
571049,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2011-10-13 13:43:00,4.95,16670.0,United Kingdom
571056,22423,REGENCY CAKESTAND 3 TIER,1,2011-10-13 14:10:00,12.75,15367.0,United Kingdom
571061,23171,REGENCY TEA PLATE GREEN ,1,2011-10-13 14:33:00,3.29,,United Kingdom
571082,23344,JUMBO BAG 50'S CHRISTMAS ,2,2011-10-13 15:25:00,4.13,,United Kingdom
571119,20719,WOODLAND CHARLOTTE BAG,34,2011-10-14 09:04:00,2.46,,United Kingdom
571123,23531,WALL ART BIG LOVE ,3,2011-10-14 09:35:00,6.95,14856.0,United Kingdom
571123,23367,SET 12 COLOUR PENCILS SPACEBOY ,16,2011-10-14 09:35:00,0.65,14856.0,United Kingdom
571123,22972,CHILDREN'S SPACEBOY MUG,12,2011-10-14 09:35:00,1.65,14856.0,United Kingdom
571178,20974,12 PENCILS SMALL TUBE SKULL,48,2011-10-14 10:38:00,0.65,14089.0,United Kingdom
571183,21181,PLEASE ONE PERSON METAL SIGN,2,2011-10-14 11:08:00,2.1,14796.0,United Kingdom
571183,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,1,2011-10-14 11:08:00,4.95,14796.0,United Kingdom
571189,22150,3 STRIPEY MICE FELTCRAFT,6,2011-10-14 11:42:00,1.95,13213.0,United Kingdom
571189,22464,HANGING METAL HEART LANTERN,12,2011-10-14 11:42:00,1.65,13213.0,United Kingdom
571188,POST,POSTAGE,4,2011-10-14 11:42:00,28.0,12783.0,Portugal
571212,22972,CHILDREN'S SPACEBOY MUG,2,2011-10-14 12:53:00,1.65,12856.0,United Kingdom
571214,22835,HOT WATER BOTTLE I AM SO POORLY,4,2011-10-14 12:56:00,4.95,14390.0,United Kingdom
571216,22633,HAND WARMER UNION JACK,2,2011-10-14 13:06:00,2.1,16081.0,United Kingdom
571221,23326,HANGING MINI COLOURED BOTTLES,36,2011-10-14 13:35:00,0.63,16416.0,United Kingdom
571219,22630,DOLLY GIRL LUNCH BOX,12,2011-10-14 13:35:00,1.95,15601.0,United Kingdom
571221,21385,IVORY HANGING DECORATION  HEART,2,2011-10-14 13:35:00,0.85,16416.0,United Kingdom
571231,23005,TRAVEL CARD WALLET I LOVE LONDON,24,2011-10-14 14:22:00,0.42,15856.0,United Kingdom
571235,21931,JUMBO STORAGE BAG SUKI,24,2011-10-14 14:37:00,2.08,15078.0,United Kingdom
571235,85099B,JUMBO BAG RED RETROSPOT,20,2011-10-14 14:37:00,2.08,15078.0,United Kingdom
571240,POST,POSTAGE,2,2011-10-14 14:55:00,18.0,12562.0,France
571258,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,4,2011-10-14 17:23:00,1.45,17837.0,United Kingdom
571265,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,2011-10-16 11:31:00,1.25,16674.0,United Kingdom
571269,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,2011-10-16 12:09:00,4.95,16243.0,United Kingdom
571270,23163,REGENCY SUGAR TONGS,2,2011-10-16 12:09:00,2.49,12940.0,United Kingdom
571275,23395,BELLE JARDINIERE CUSHION COVER,2,2011-10-16 12:28:00,3.75,15994.0,United Kingdom
571275,23194,GYMKHANA TREASURE BOOK BOX,1,2011-10-16 12:28:00,2.25,15994.0,United Kingdom
571275,21534,DAIRY MAID LARGE MILK JUG,1,2011-10-16 12:28:00,4.95,15994.0,United Kingdom
571277,22470,HEART OF WICKER LARGE,3,2011-10-16 12:40:00,2.95,16934.0,United Kingdom
571280,47594A,CAROUSEL DESIGN WASHBAG,3,2011-10-16 13:08:00,1.95,18122.0,United Kingdom
571283,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,2011-10-16 13:51:00,3.95,16533.0,United Kingdom
571283,21845,DAIRY MAID STRIPE MUG,6,2011-10-16 13:51:00,0.79,16533.0,United Kingdom
571289,22299,PIG KEYRING WITH LIGHT & SOUND ,24,2011-10-16 15:27:00,1.25,15113.0,United Kingdom
571293,22507,MEMO BOARD RETROSPOT  DESIGN,2,2011-10-16 15:56:00,4.95,13956.0,United Kingdom
571296,84247E,PACK OF 12 CHRISTMAS FUN CARDS,1,2011-10-16 16:13:00,2.95,13760.0,United Kingdom
571305,85049a,TRADITIONAL CHRISTMAS RIBBONS,1,2011-10-17 09:55:00,3.29,,United Kingdom
571310,22584,PACK OF 6 PANNETONE GIFT BOXES,6,2011-10-17 10:17:00,2.55,13394.0,United Kingdom
571312,23237,SET OF 4 KNICK KNACK TINS LEAF,6,2011-10-17 10:42:00,4.15,12474.0,Germany
571360,22634,CHILDS BREAKFAST SET SPACEBOY ,8,2011-10-17 11:51:00,8.5,16563.0,United Kingdom
571404,23253,16 PIECE CUTLERY SET PANTRY DESIGN,2,2011-10-17 12:04:00,15.95,17520.0,United Kingdom
571406,23349,ROLL WRAP VINTAGE CHRISTMAS,12,2011-10-17 12:12:00,1.25,13871.0,United Kingdom
571408,51014L,"FEATHER PEN,LIGHT PINK",12,2011-10-17 12:22:00,0.39,15012.0,United Kingdom
571409,21912,VINTAGE SNAKES & LADDERS,4,2011-10-17 12:25:00,3.75,14911.0,EIRE
571410,85177,BASKET OF FLOWERS SEWING KIT,12,2011-10-17 12:32:00,0.85,17527.0,United Kingdom
571411,84792,ENCHANTED BIRD COATHANGER 5 HOOK,6,2011-10-17 12:33:00,4.65,17858.0,United Kingdom
571418,23067,HANGING ENGRAVED METAL HEART,4,2011-10-17 12:35:00,4.15,16412.0,United Kingdom
571425,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,2011-10-17 12:41:00,4.95,14911.0,EIRE
571442,22080,RIBBON REEL POLKADOTS ,5,2011-10-17 13:39:00,1.65,17049.0,United Kingdom
571465,22726,ALARM CLOCK BAKELIKE GREEN,1,2011-10-17 14:29:00,3.75,14830.0,United Kingdom
571475,23505,PLAYING CARDS I LOVE LONDON ,2,2011-10-17 14:42:00,1.25,15033.0,United Kingdom
571475,22295,HEART FILIGREE DOVE LARGE,1,2011-10-17 14:42:00,1.65,15033.0,United Kingdom
571475,23534,WALL ART STOP FOR TEA ,1,2011-10-17 14:42:00,5.95,15033.0,United Kingdom
571497,22961,JAM MAKING SET PRINTED,24,2011-10-17 15:03:00,1.45,14841.0,United Kingdom
571500,23319,BOX OF 6 MINI 50'S CRACKERS,2,2011-10-17 15:09:00,2.49,,United Kingdom
571500,23502,PLAYING CARDS VINTAGE DOILY ,1,2011-10-17 15:09:00,1.25,,United Kingdom
571502,84536B,FAIRY CAKES NOTEBOOK A7 SIZE,16,2011-10-17 15:18:00,0.42,14422.0,United Kingdom
571502,23483,HANGING  BUTTERFLY T-LIGHT HOLDER,24,2011-10-17 15:18:00,1.25,14422.0,United Kingdom
571506,23355,HOT WATER BOTTLE KEEP CALM,1,2011-10-17 15:22:00,4.95,15355.0,United Kingdom
571508,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,4,2011-10-17 15:27:00,1.25,,United Kingdom
571508,23506,MINI PLAYING CARDS SPACEBOY ,1,2011-10-17 15:27:00,0.83,,United Kingdom
571508,47563A,RETRO LONGBOARD IRONING BOARD COVER,2,2011-10-17 15:27:00,3.29,,United Kingdom
571508,22530,MAGIC DRAWING SLATE DOLLY GIRL ,1,2011-10-17 15:27:00,0.83,,United Kingdom
571508,22361,GLASS JAR DAISY FRESH COTTON WOOL,2,2011-10-17 15:27:00,5.79,,United Kingdom
571559,22192,BLUE DINER WALL CLOCK,2,2011-10-18 09:32:00,8.5,14911.0,EIRE
571629,23406,HOME SWEET HOME KEY HOLDER,2,2011-10-18 11:18:00,6.25,13362.0,United Kingdom
571638,84988,SET OF 72 PINK HEART PAPER DOILIES,24,2011-10-18 11:55:00,1.45,15327.0,United Kingdom
571641,21014,SWISS CHALET TREE DECORATION ,24,2011-10-18 12:07:00,0.29,17135.0,United Kingdom
571653,21015,DARK BIRD HOUSE TREE DECORATION,96,2011-10-18 12:17:00,0.29,14298.0,United Kingdom
571667,22899,CHILDREN'S APRON DOLLY GIRL ,2,2011-10-18 13:04:00,2.1,14554.0,United Kingdom
571667,22082,RIBBON REEL STRIPES DESIGN ,5,2011-10-18 13:04:00,1.65,14554.0,United Kingdom
571676,23461,SWEETHEART BIRD HOUSE,1,2011-10-18 13:29:00,4.15,16910.0,United Kingdom
571676,85032C,CURIOUS IMAGES GIFT WRAP SET,1,2011-10-18 13:29:00,0.65,16910.0,United Kingdom
571676,22077,6 RIBBONS RUSTIC CHARM,2,2011-10-18 13:29:00,1.95,16910.0,United Kingdom
571679,23506,MINI PLAYING CARDS SPACEBOY ,2,2011-10-18 13:41:00,0.42,14159.0,United Kingdom
571682,82580,BATHROOM METAL SIGN,2,2011-10-18 14:00:00,0.55,14179.0,United Kingdom
571690,17003,BROCADE RING PURSE ,36,2011-10-18 14:32:00,0.39,14191.0,United Kingdom
571691,23407,SET OF 2 TRAYS HOME SWEET HOME,2,2011-10-18 14:34:00,9.95,13860.0,United Kingdom
571693,23078,ICE CREAM PEN LIP GLOSS ,24,2011-10-18 14:44:00,1.25,14776.0,United Kingdom
571705,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2011-10-18 15:22:00,1.95,12360.0,Austria
571705,POST,POSTAGE,3,2011-10-18 15:22:00,40.0,12360.0,Austria
571705,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,4,2011-10-18 15:22:00,3.75,12360.0,Austria
C571707,23198,PANTRY MAGNETIC  SHOPPING LIST,-1,2011-10-18 15:33:00,1.45,14056.0,United Kingdom
571713,22650,CERAMIC PIRATE CHEST MONEY BANK,3,2011-10-18 16:58:00,3.29,,United Kingdom
571713,23343,JUMBO BAG VINTAGE CHRISTMAS ,3,2011-10-18 16:58:00,4.13,,United Kingdom
571714,22819,"BIRTHDAY CARD, RETRO SPOT",5,2011-10-18 17:00:00,0.42,,United Kingdom
571717,23319,BOX OF 6 MINI 50'S CRACKERS,1,2011-10-18 17:10:00,2.49,14381.0,United Kingdom
571724,22400,MAGNETS PACK OF 4 HOME SWEET HOME,12,2011-10-19 08:20:00,0.39,12572.0,Germany
571737,22962,JAM JAR WITH PINK LID,12,2011-10-19 10:31:00,0.85,14367.0,United Kingdom
571746,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2011-10-19 10:56:00,2.95,17043.0,United Kingdom
571797,23349,ROLL WRAP VINTAGE CHRISTMAS,1,2011-10-19 11:41:00,2.46,,United Kingdom
571828,22616,PACK OF 12 LONDON TISSUES ,12,2011-10-19 11:52:00,0.39,16440.0,United Kingdom
571828,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-10-19 11:52:00,4.95,16440.0,United Kingdom
571837,22759,SET OF 3 NOTEBOOKS IN PARCEL,2,2011-10-19 12:11:00,1.65,16470.0,United Kingdom
571845,21147,JINGLE BELLS TREE DECORATION,6,2011-10-19 12:34:00,2.1,16869.0,United Kingdom
571846,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2011-10-19 12:35:00,2.95,17841.0,United Kingdom
571851,22327,ROUND SNACK BOXES SET OF 4 SKULLS,6,2011-10-19 13:02:00,2.95,12596.0,Spain
571853,23558,LANDMARK FRAME LONDON BRIDGE ,3,2011-10-19 13:23:00,12.5,14306.0,United Kingdom
571853,23557,LANDMARK FRAME BAKER STREET ,3,2011-10-19 13:23:00,12.5,14306.0,United Kingdom
571883,22154,ANGEL DECORATION 3 BUTTONS ,9,2011-10-19 13:58:00,0.42,14704.0,United Kingdom
571905,22466,FAIRY TALE COTTAGE NIGHT LIGHT,12,2011-10-19 14:51:00,1.95,12370.0,Cyprus
571909,21866,UNION JACK FLAG LUGGAGE TAG,3,2011-10-19 15:08:00,1.25,15006.0,United Kingdom
571931,23371,SET 36 COLOUR PENCILS SPACEBOY ,1,2011-10-19 16:59:00,2.46,,United Kingdom
571940,22632,HAND WARMER RED RETROSPOT,12,2011-10-20 09:57:00,2.1,15301.0,United Kingdom
571945,23312,VINTAGE CHRISTMAS GIFT SACK,7,2011-10-20 10:34:00,4.15,17354.0,United Kingdom
572023,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,16,2011-10-20 11:03:00,2.1,17764.0,United Kingdom
572030,22904,CALENDAR PAPER CUT DESIGN,6,2011-10-20 11:51:00,2.95,14923.0,United Kingdom
572030,23132,SMALL IVORY HEART WALL ORGANISER,3,2011-10-20 11:51:00,5.75,14923.0,United Kingdom
572035,21558,SKULL LUNCH BOX WITH CUTLERY ,60,2011-10-20 12:03:00,2.1,14646.0,Netherlands
572037,23350,ROLL WRAP VINTAGE SPOT ,36,2011-10-20 12:07:00,1.25,17365.0,United Kingdom
572049,22314,OFFICE MUG WARMER CHOC+BLUE,12,2011-10-20 12:21:00,2.95,17243.0,United Kingdom
572055,22781,GUMBALL MAGAZINE RACK,1,2011-10-20 12:34:00,7.65,17346.0,United Kingdom
572058,23052,RECYCLED ACAPULCO MAT TURQUOISE,1,2011-10-20 12:43:00,8.25,18252.0,United Kingdom
572065,23058,CHRISTMAS HANGING SNOWFLAKE,6,2011-10-20 13:06:00,0.79,12556.0,Spain
572066,79191B,RETRO PLASTIC POLKA TRAY,12,2011-10-20 13:07:00,0.85,15159.0,United Kingdom
572066,21137,BLACK RECORD COVER FRAME,12,2011-10-20 13:07:00,3.75,15159.0,United Kingdom
572066,22609,PENS ASSORTED SPACEBALL,36,2011-10-20 13:07:00,0.19,15159.0,United Kingdom
572066,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-10-20 13:07:00,2.95,15159.0,United Kingdom
572074,22727,ALARM CLOCK BAKELIKE RED ,1,2011-10-20 13:54:00,3.75,16284.0,United Kingdom
572074,84978,HANGING HEART JAR T-LIGHT HOLDER,6,2011-10-20 13:54:00,1.25,16284.0,United Kingdom
572074,23122,PARTY CHARMS 50 PIECES,1,2011-10-20 13:54:00,0.83,16284.0,United Kingdom
572082,23245,SET OF 3 REGENCY CAKE TINS,4,2011-10-20 14:18:00,4.95,17672.0,United Kingdom
572082,22144,CHRISTMAS CRAFT LITTLE FRIENDS,12,2011-10-20 14:18:00,2.1,17672.0,United Kingdom
572095,21524,DOORMAT SPOTTY HOME SWEET HOME,1,2011-10-20 15:15:00,8.25,15511.0,United Kingdom
572106,22587,FELTCRAFT HAIRBAND RED AND BLUE,12,2011-10-20 17:04:00,0.85,15058.0,United Kingdom
572121,22750,FELTCRAFT PRINCESS LOLA DOLL,2,2011-10-20 19:51:00,3.75,17092.0,United Kingdom
572182,22748,POPPY'S PLAYHOUSE KITCHEN,12,2011-10-21 10:32:00,2.1,13588.0,United Kingdom
572184,84997D,CHILDRENS CUTLERY POLKADOT PINK,40,2011-10-21 10:51:00,4.15,12403.0,Denmark
572212,23029,DRAWER KNOB CRACKLE GLAZE GREEN,12,2011-10-21 12:25:00,1.65,13918.0,United Kingdom
572219,23489,VINTAGE BELLS GARLAND,3,2011-10-21 13:17:00,2.89,17463.0,United Kingdom
572220,22568,FELTCRAFT CUSHION OWL,1,2011-10-21 13:24:00,3.75,17800.0,United Kingdom
572224,22158,3 HEARTS HANGING DECORATION RUSTIC,8,2011-10-21 13:46:00,2.95,16558.0,United Kingdom
572225,23378,PACK OF 12 50'S CHRISTMAS TISSUES,24,2011-10-21 13:50:00,0.39,13157.0,United Kingdom
572227,72598,SET/12 TAPER CANDLES,2,2011-10-21 14:01:00,0.85,15051.0,United Kingdom
572227,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,1,2011-10-21 14:01:00,3.75,15051.0,United Kingdom
572230,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,24,2011-10-21 14:29:00,0.29,15740.0,United Kingdom
572232,23083,SET 6 PAPER TABLE LANTERN STARS ,6,2011-10-21 14:41:00,3.75,16293.0,United Kingdom
572277,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,2011-10-23 10:38:00,2.95,16768.0,United Kingdom
572280,22356,CHARLOTTE BAG PINK POLKADOT,2,2011-10-23 11:05:00,0.85,16007.0,United Kingdom
572283,22568,FELTCRAFT CUSHION OWL,2,2011-10-23 11:42:00,3.75,15000.0,United Kingdom
572291,21824,PAINTED METAL STAR WITH HOLLY BELLS,6,2011-10-23 12:46:00,0.39,16931.0,United Kingdom
572294,23300,GARDENERS KNEELING PAD CUP OF TEA ,5,2011-10-23 13:10:00,1.65,13471.0,United Kingdom
572305,23393,HOME SWEET HOME CUSHION COVER ,3,2011-10-23 15:09:00,3.75,17131.0,United Kingdom
572306,22424,ENAMEL BREAD BIN CREAM,1,2011-10-23 15:11:00,12.75,17841.0,United Kingdom
572309,82580,BATHROOM METAL SIGN,4,2011-10-23 15:29:00,0.55,14432.0,United Kingdom
572319,16046,TEATIME PEN CASE & PENS,1,2011-10-23 16:19:00,0.85,14704.0,United Kingdom
572318,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,1,2011-10-23 16:19:00,0.85,15436.0,United Kingdom
572327,21497,FANCY FONTS BIRTHDAY WRAP,25,2011-10-24 10:08:00,0.42,15277.0,United Kingdom
572331,22902,TOTE BAG I LOVE LONDON,12,2011-10-24 10:18:00,2.1,16491.0,United Kingdom
C572334,23284,DOORMAT KEEP CALM AND COME IN,-10,2011-10-24 10:25:00,7.08,14607.0,United Kingdom
572353,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-10-24 11:40:00,4.95,15215.0,United Kingdom
572399,23214,JINGLE BELL HEART ANTIQUE GOLD,12,2011-10-24 11:56:00,2.08,15628.0,United Kingdom
572447,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,1,2011-10-24 12:25:00,0.85,17811.0,United Kingdom
572459,22745,POPPY'S PLAYHOUSE BEDROOM ,6,2011-10-24 12:53:00,2.1,14911.0,EIRE
572465,85172,HYACINTH BULB T-LIGHT CANDLES,16,2011-10-24 13:26:00,0.42,14474.0,United Kingdom
572475,23323,WHITE WICKER STAR ,2,2011-10-24 13:37:00,2.1,15271.0,United Kingdom
572484,22935,BAKING MOULD ROSE MILK CHOCOLATE,2,2011-10-24 13:50:00,3.25,17220.0,United Kingdom
572499,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,2011-10-24 14:10:00,2.95,15786.0,United Kingdom
572499,22737,RIBBON REEL CHRISTMAS PRESENT ,10,2011-10-24 14:10:00,1.65,15786.0,United Kingdom
572504,21181,PLEASE ONE PERSON METAL SIGN,12,2011-10-24 14:13:00,2.1,15786.0,United Kingdom
572520,72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,24,2011-10-24 15:05:00,0.79,13165.0,United Kingdom
572540,23110,PARISIENNE KEY CABINET ,1,2011-10-24 16:17:00,12.46,,United Kingdom
572540,21523,DOORMAT FANCY FONT HOME SWEET HOME,1,2011-10-24 16:17:00,16.63,,United Kingdom
572540,22663,JUMBO BAG DOLLY GIRL DESIGN,3,2011-10-24 16:17:00,4.13,,United Kingdom
572542,21914,BLUE HARMONICA IN BOX ,12,2011-10-24 16:20:00,1.25,17272.0,United Kingdom
572549,22784,LANTERN CREAM GAZEBO ,1,2011-10-24 17:03:00,10.79,,United Kingdom
572549,22562,MONSTERS STENCIL CRAFT,1,2011-10-24 17:03:00,2.46,,United Kingdom
572549,23344,JUMBO BAG 50'S CHRISTMAS ,3,2011-10-24 17:03:00,4.13,,United Kingdom
572549,51014L,"FEATHER PEN,LIGHT PINK",1,2011-10-24 17:03:00,0.83,,United Kingdom
572549,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,1,2011-10-24 17:03:00,8.29,,United Kingdom
572550,85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,1,2011-10-24 17:06:00,1.63,,United Kingdom
572550,22946,WOODEN ADVENT CALENDAR CREAM,1,2011-10-24 17:06:00,16.63,,United Kingdom
572550,22310,IVORY KNITTED MUG COSY ,7,2011-10-24 17:06:00,3.29,,United Kingdom
