Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,TotalValue,Month,Year,CustomerType
562928,21137,BLACK RECORD COVER FRAME,1,2011-08-10 15:29:00,3.75,15494.0,United Kingdom,3.75,8,2011,Registered
562933,22558,CLOTHES PEGS RETROSPOT PACK 24 ,1,2011-08-10 16:51:00,3.29,,United Kingdom,3.29,8,2011,Registered
562933,22993,SET OF 4 PANTRY JELLY MOULDS,2,2011-08-10 16:51:00,2.46,,United Kingdom,4.92,8,2011,Registered
562933,22167, OVAL WALL MIRROR DIAMANTE ,2,2011-08-10 16:51:00,8.29,,United Kingdom,16.58,8,2011,Registered
562933,22669,RED BABY BUNTING ,1,2011-08-10 16:51:00,5.79,,United Kingdom,5.79,8,2011,Registered
562934,22995,TRAVEL CARD WALLET SUKI,1,2011-08-10 16:56:00,0.83,,United Kingdom,0.83,8,2011,Registered
562936,23290,SPACEBOY CHILDRENS BOWL,1,2011-08-10 17:12:00,1.25,,United Kingdom,1.25,8,2011,Registered
562949,22469,HEART OF WICKER SMALL,12,2011-08-11 09:47:00,1.65,14346.0,United Kingdom,19.799999999999997,8,2011,Registered
562949,22189,CREAM HEART CARD HOLDER,4,2011-08-11 09:47:00,3.95,14346.0,United Kingdom,15.8,8,2011,Registered
562951,22189,CREAM HEART CARD HOLDER,4,2011-08-11 09:57:00,3.95,14462.0,United Kingdom,15.8,8,2011,Registered
562955,21874,GIN AND TONIC MUG,1,2011-08-11 10:14:00,3.29,,United Kingdom,3.29,8,2011,Registered
562955,22124,SET OF 2 TEA TOWELS PING MICROWAVE,1,2011-08-11 10:14:00,5.79,,United Kingdom,5.79,8,2011,Registered
562955,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,19,2011-08-11 10:14:00,2.46,,United Kingdom,46.74,8,2011,Registered
562955,23158,SET OF 5 LUCKY CAT MAGNETS ,1,2011-08-11 10:14:00,4.13,,United Kingdom,4.13,8,2011,Registered
562965,22383,LUNCH BAG SUKI DESIGN ,30,2011-08-11 10:45:00,1.65,18226.0,United Kingdom,49.5,8,2011,Registered
563022,84673B,BLUE FLY SWAT,4,2011-08-11 13:34:00,0.65,17248.0,United Kingdom,2.6,8,2011,Registered
563031,23136,IVORY WIRE SWEETHEART LETTER TRAY,1,2011-08-11 14:38:00,3.75,13263.0,United Kingdom,3.75,8,2011,Registered
563070,23238,SET OF 4 KNICK KNACK TINS LONDON ,2,2011-08-11 15:34:00,4.15,14099.0,United Kingdom,8.3,8,2011,Registered
563076,22147,FELTCRAFT BUTTERFLY HEARTS,40,2011-08-11 16:12:00,1.25,14646.0,Netherlands,50.0,8,2011,Registered
563076,22131,FOOD CONTAINER SET 3 LOVE HEART ,144,2011-08-11 16:12:00,1.65,14646.0,Netherlands,237.6,8,2011,Registered
563093,82578,KITCHEN METAL SIGN,1,2011-08-11 17:28:00,1.25,,United Kingdom,1.25,8,2011,Registered
563093,22662,LUNCH BAG DOLLY GIRL DESIGN,1,2011-08-11 17:28:00,4.13,,United Kingdom,4.13,8,2011,Registered
563100,21115,ROSE CARAVAN DOORSTOP,2,2011-08-12 09:57:00,6.75,12381.0,Norway,13.5,8,2011,Registered
563161,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2011-08-12 12:15:00,1.65,14790.0,United Kingdom,19.799999999999997,8,2011,Registered
563168,22960,JAM MAKING SET WITH JARS,12,2011-08-12 12:41:00,3.75,16045.0,United Kingdom,45.0,8,2011,Registered
563171,16161P,WRAP ENGLISH ROSE ,25,2011-08-12 12:46:00,0.42,16317.0,United Kingdom,10.5,8,2011,Registered
563174,22945,CHRISTMAS METAL TAGS ASSORTED ,12,2011-08-12 13:40:00,0.85,16746.0,United Kingdom,10.2,8,2011,Registered
563175,23288,GREEN VINTAGE SPOT BEAKER,36,2011-08-12 14:02:00,0.85,14855.0,United Kingdom,30.599999999999998,8,2011,Registered
563189,23203,JUMBO BAG VINTAGE DOILY ,10,2011-08-12 15:22:00,2.08,12682.0,France,20.8,8,2011,Registered
563189,23297,SET 40 HEART SHAPE PETIT FOUR CASES,16,2011-08-12 15:22:00,1.65,12682.0,France,26.4,8,2011,Registered
563193,22138,BAKING SET 9 PIECE RETROSPOT ,1,2011-08-12 16:30:00,10.79,,United Kingdom,10.79,8,2011,Registered
563195,22244,3 HOOK HANGER MAGIC GARDEN,1,2011-08-12 16:36:00,4.13,,United Kingdom,4.13,8,2011,Registered
563195,35971,ROSE FOLKART HEART DECORATIONS,1,2011-08-12 16:36:00,2.46,,United Kingdom,2.46,8,2011,Registered
563195,22669,RED BABY BUNTING ,1,2011-08-12 16:36:00,5.79,,United Kingdom,5.79,8,2011,Registered
563200,22548,HEADS AND TAILS SPORTING FUN,1,2011-08-14 10:49:00,1.25,13838.0,United Kingdom,1.25,8,2011,Registered
563202,85066,CREAM SWEETHEART MINI CHEST,1,2011-08-14 11:16:00,12.75,12722.0,France,12.75,8,2011,Registered
563213,21498,RED RETROSPOT WRAP ,25,2011-08-14 12:55:00,0.42,16115.0,United Kingdom,10.5,8,2011,Registered
563214,84378,SET OF 3 HEART COOKIE CUTTERS,4,2011-08-14 12:56:00,1.25,16370.0,United Kingdom,5.0,8,2011,Registered
563216,21389,IVORY HANGING DECORATION  BIRD,4,2011-08-14 13:14:00,0.85,17841.0,United Kingdom,3.4,8,2011,Registered
563216,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,2,2011-08-14 13:14:00,1.25,17841.0,United Kingdom,2.5,8,2011,Registered
563230,22630,DOLLY GIRL LUNCH BOX,4,2011-08-14 15:39:00,1.95,15376.0,United Kingdom,7.8,8,2011,Registered
563231,22766,PHOTO FRAME CORNICE,2,2011-08-14 15:42:00,2.95,14658.0,United Kingdom,5.9,8,2011,Registered
563268,82580,BATHROOM METAL SIGN,12,2011-08-15 12:47:00,0.55,13940.0,United Kingdom,6.6000000000000005,8,2011,Registered
563346,23201,JUMBO BAG ALPHABET,10,2011-08-15 13:37:00,2.08,14282.0,United Kingdom,20.8,8,2011,Registered
563360,71053,WHITE METAL LANTERN,3,2011-08-15 15:06:00,3.75,15023.0,United Kingdom,11.25,8,2011,Registered
563376,21930,JUMBO STORAGE BAG SKULLS,3,2011-08-16 10:36:00,2.08,15752.0,United Kingdom,6.24,8,2011,Registered
563404,22580,ADVENT CALENDAR GINGHAM SACK,3,2011-08-16 11:04:00,5.95,16303.0,United Kingdom,17.85,8,2011,Registered
563431,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,1,2011-08-16 12:00:00,0.42,16266.0,United Kingdom,0.42,8,2011,Registered
563438,22492,MINI PAINT SET VINTAGE ,36,2011-08-16 12:59:00,0.65,13743.0,United Kingdom,23.400000000000002,8,2011,Registered
563444,85178,VICTORIAN SEWING KIT,4,2011-08-16 13:50:00,1.25,16033.0,United Kingdom,5.0,8,2011,Registered
563477,21745,GAOLERS KEYS DECORATIVE GARDEN ,1,2011-08-16 15:39:00,3.75,17097.0,Spain,3.75,8,2011,Registered
563509,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2011-08-17 10:46:00,1.25,16092.0,United Kingdom,15.0,8,2011,Registered
563532,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,100,2011-08-17 11:04:00,1.79,17511.0,United Kingdom,179.0,8,2011,Registered
563534,23173,REGENCY TEAPOT ROSES ,2,2011-08-17 11:37:00,9.95,14323.0,United Kingdom,19.9,8,2011,Registered
563549,22456,NATURAL SLATE CHALKBOARD LARGE ,1,2011-08-17 12:34:00,9.96,,United Kingdom,9.96,8,2011,Registered
563549,21165,BEWARE OF THE CAT METAL SIGN ,1,2011-08-17 12:34:00,4.13,,United Kingdom,4.13,8,2011,Registered
563549,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,2011-08-17 12:34:00,10.79,,United Kingdom,10.79,8,2011,Registered
563549,22670,FRENCH WC SIGN BLUE METAL,1,2011-08-17 12:34:00,2.46,,United Kingdom,2.46,8,2011,Registered
563549,21733,RED HANGING HEART T-LIGHT HOLDER,3,2011-08-17 12:34:00,5.79,,United Kingdom,17.37,8,2011,Registered
563549,22918,HERB MARKER PARSLEY,1,2011-08-17 12:34:00,1.63,,United Kingdom,1.63,8,2011,Registered
563551,21621,VINTAGE UNION JACK BUNTING,1,2011-08-17 13:04:00,8.5,17757.0,United Kingdom,8.5,8,2011,Registered
563555,23337,EGG FRYING PAN MINT ,1,2011-08-17 13:21:00,2.08,16755.0,United Kingdom,2.08,8,2011,Registered
563555,22501,PICNIC BASKET WICKER LARGE,1,2011-08-17 13:21:00,9.95,16755.0,United Kingdom,9.95,8,2011,Registered
563557,22918,HERB MARKER PARSLEY,12,2011-08-17 13:33:00,0.65,15786.0,United Kingdom,7.800000000000001,8,2011,Registered
563558,22723,SET OF 6 HERB TINS SKETCHBOOK,4,2011-08-17 13:40:00,3.95,14156.0,EIRE,15.8,8,2011,Registered
563565,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",2,2011-08-17 14:22:00,4.95,17338.0,United Kingdom,9.9,8,2011,Registered
563566,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2011-08-17 14:25:00,4.95,13655.0,United Kingdom,14.850000000000001,8,2011,Registered
563566,22610,PENS ASSORTED FUNNY FACE,36,2011-08-17 14:25:00,0.19,13655.0,United Kingdom,6.84,8,2011,Registered
563569,23200,JUMBO BAG PEARS,10,2011-08-17 14:47:00,2.08,18257.0,United Kingdom,20.8,8,2011,Registered
563569,22384,LUNCH BAG PINK POLKADOT,10,2011-08-17 14:47:00,1.65,18257.0,United Kingdom,16.5,8,2011,Registered
563588,23298,SPOTTY BUNTING,196,2011-08-17 19:15:00,4.15,17450.0,United Kingdom,813.4000000000001,8,2011,Registered
C563608,21845,DAIRY MAID STRIPE MUG,-2,2011-08-18 06:33:00,0.79,17719.0,United Kingdom,-1.58,8,2011,Registered
563613,23288,GREEN VINTAGE SPOT BEAKER,24,2011-08-18 08:49:00,0.85,12688.0,Israel,20.4,8,2011,Registered
563613,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,2011-08-18 08:49:00,1.25,12688.0,Israel,15.0,8,2011,Registered
563614,21731,RED TOADSTOOL LED NIGHT LIGHT,432,2011-08-18 08:51:00,1.45,12415.0,Australia,626.4,8,2011,Registered
563621,21217,RED RETROSPOT ROUND CAKE TINS,24,2011-08-18 10:10:00,8.95,13113.0,United Kingdom,214.79999999999998,8,2011,Registered
563638,22756,LARGE YELLOW BABUSHKA NOTEBOOK ,3,2011-08-18 10:36:00,1.25,15311.0,United Kingdom,3.75,8,2011,Registered
563638,22407,MONEY BOX FIRST AID DESIGN,1,2011-08-18 10:36:00,1.25,15311.0,United Kingdom,1.25,8,2011,Registered
563638,48173C,DOORMAT BLACK FLOCK ,2,2011-08-18 10:36:00,7.95,15311.0,United Kingdom,15.9,8,2011,Registered
563694,23250,VINTAGE RED TRIM ENAMEL BOWL ,12,2011-08-18 13:16:00,1.25,14741.0,United Kingdom,15.0,8,2011,Registered
563697,85099B,JUMBO BAG RED RETROSPOT,5,2011-08-18 13:44:00,2.08,16813.0,United Kingdom,10.4,8,2011,Registered
563706,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-08-18 14:48:00,1.69,14189.0,United Kingdom,13.52,8,2011,Registered
563714,22094,RED RETROSPOT TISSUE BOX,36,2011-08-18 15:51:00,0.39,14565.0,United Kingdom,14.040000000000001,8,2011,Registered
563731,23333,IVORY WICKER HEART MEDIUM,5,2011-08-18 17:44:00,1.25,17576.0,United Kingdom,6.25,8,2011,Registered
563732,23202,JUMBO BAG VINTAGE LEAF,100,2011-08-18 17:50:00,1.79,15125.0,United Kingdom,179.0,8,2011,Registered
563734,85015,SET OF 12  VINTAGE POSTCARD SET,1,2011-08-18 18:11:00,0.65,14064.0,United Kingdom,0.65,8,2011,Registered
563735,22551,PLASTERS IN TIN SPACEBOY,1,2011-08-18 18:15:00,1.65,16743.0,United Kingdom,1.65,8,2011,Registered
563739,23002,TRAVEL CARD WALLET SKULLS,24,2011-08-18 20:05:00,0.42,17750.0,United Kingdom,10.08,8,2011,Registered
563747,23170,REGENCY TEA PLATE ROSES ,12,2011-08-19 10:05:00,1.65,13089.0,United Kingdom,19.799999999999997,8,2011,Registered
563749,20676,RED RETROSPOT BOWL,8,2011-08-19 10:10:00,1.25,12360.0,Austria,10.0,8,2011,Registered
563753,20719,WOODLAND CHARLOTTE BAG,10,2011-08-19 10:51:00,0.85,12513.0,France,8.5,8,2011,Registered
563756,23298,SPOTTY BUNTING,9,2011-08-19 11:08:00,4.95,12418.0,Switzerland,44.550000000000004,8,2011,Registered
563764,21528,DAIRY MAID TRADITIONAL TEAPOT ,1,2011-08-19 11:15:00,6.95,14606.0,United Kingdom,6.95,8,2011,Registered
563830,23314,VINTAGE CHRISTMAS TABLECLOTH,2,2011-08-19 12:20:00,12.5,16638.0,United Kingdom,25.0,8,2011,Registered
563832,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-08-19 12:33:00,1.69,16419.0,United Kingdom,13.52,8,2011,Registered
563909,22094,RED RETROSPOT TISSUE BOX,2,2011-08-21 12:36:00,0.39,15701.0,United Kingdom,0.78,8,2011,Registered
563912,23286,BLUE VINTAGE SPOT BEAKER,8,2011-08-21 12:58:00,0.85,17675.0,United Kingdom,6.8,8,2011,Registered
563920,21668,RED STRIPE CERAMIC DRAWER KNOB,6,2011-08-21 14:00:00,1.25,16407.0,United Kingdom,7.5,8,2011,Registered
563924,21172,PARTY METAL SIGN ,1,2011-08-21 14:32:00,1.45,15984.0,United Kingdom,1.45,8,2011,Registered
563924,22632,HAND WARMER RED RETROSPOT,3,2011-08-21 14:32:00,2.1,15984.0,United Kingdom,6.300000000000001,8,2011,Registered
563935,23169,CLASSIC GLASS COOKIE JAR,1,2011-08-21 16:24:00,4.15,15547.0,United Kingdom,4.15,8,2011,Registered
563936,22766,PHOTO FRAME CORNICE,8,2011-08-22 09:03:00,2.95,17828.0,Malta,23.6,8,2011,Registered
563950,22728,ALARM CLOCK BAKELIKE PINK,12,2011-08-22 10:39:00,3.75,12471.0,Germany,45.0,8,2011,Registered
563952,85099F,JUMBO BAG STRAWBERRY,2,2011-08-22 10:44:00,2.08,15572.0,United Kingdom,4.16,8,2011,Registered
563953,23209,LUNCH BAG VINTAGE DOILY ,10,2011-08-22 10:47:00,1.65,16201.0,United Kingdom,16.5,8,2011,Registered
564049,85032C,CURIOUS IMAGES GIFT WRAP SET,2,2011-08-22 13:30:00,0.65,17585.0,United Kingdom,1.3,8,2011,Registered
564049,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,12,2011-08-22 13:30:00,0.39,17585.0,United Kingdom,4.68,8,2011,Registered
564055,22866,HAND WARMER SCOTTY DOG DESIGN,12,2011-08-22 14:03:00,2.1,13933.0,United Kingdom,25.200000000000003,8,2011,Registered
564056,22912,YELLOW COAT RACK PARIS FASHION,3,2011-08-22 14:13:00,4.95,14387.0,United Kingdom,14.850000000000001,8,2011,Registered
564060,47566,PARTY BUNTING,4,2011-08-22 14:37:00,4.95,17073.0,United Kingdom,19.8,8,2011,Registered
564060,22071,SMALL WHITE RETROSPOT MUG IN BOX ,1,2011-08-22 14:37:00,3.75,17073.0,United Kingdom,3.75,8,2011,Registered
564060,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2011-08-22 14:37:00,0.29,17073.0,United Kingdom,13.919999999999998,8,2011,Registered
564061,20728,LUNCH BAG CARS BLUE,10,2011-08-22 14:38:00,1.65,14505.0,United Kingdom,16.5,8,2011,Registered
564062,22627,MINT KITCHEN SCALES,6,2011-08-22 14:41:00,8.5,17706.0,United Kingdom,51.0,8,2011,Registered
564078,21240,BLUE POLKADOT CUP,8,2011-08-22 15:43:00,0.85,17083.0,United Kingdom,6.8,8,2011,Registered
564089,22385,JUMBO BAG SPACEBOY DESIGN,10,2011-08-23 09:53:00,2.08,15971.0,United Kingdom,20.8,8,2011,Registered
564093,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,2011-08-23 10:29:00,0.55,14930.0,Channel Islands,13.200000000000001,8,2011,Registered
564093,23207,LUNCH BAG ALPHABET DESIGN,10,2011-08-23 10:29:00,1.65,14930.0,Channel Islands,16.5,8,2011,Registered
564093,22185,SLATE TILE NATURAL HANGING,12,2011-08-23 10:29:00,1.65,14930.0,Channel Islands,19.799999999999997,8,2011,Registered
C564138,23244,ROUND STORAGE TIN VINTAGE LEAF,-2,2011-08-23 11:36:00,1.65,12753.0,Japan,-3.3,8,2011,Registered
564139,22212,FOUR HOOK  WHITE LOVEBIRDS,1,2011-08-23 11:41:00,2.1,16904.0,United Kingdom,2.1,8,2011,Registered
564144,22028,PENNY FARTHING BIRTHDAY CARD,12,2011-08-23 11:53:00,0.42,13939.0,United Kingdom,5.04,8,2011,Registered
564167,21930,JUMBO STORAGE BAG SKULLS,20,2011-08-23 13:50:00,2.08,17735.0,United Kingdom,41.6,8,2011,Registered
564172,21986,PACK OF 12 PINK POLKADOT TISSUES,4,2011-08-23 14:19:00,0.29,16033.0,United Kingdom,1.16,8,2011,Registered
564173,22551,PLASTERS IN TIN SPACEBOY,12,2011-08-23 14:23:00,1.65,12567.0,France,19.799999999999997,8,2011,Registered
564173,23207,LUNCH BAG ALPHABET DESIGN,10,2011-08-23 14:23:00,1.65,12567.0,France,16.5,8,2011,Registered
564174,15036,ASSORTED COLOURS SILK FAN,24,2011-08-23 14:25:00,0.83,14191.0,United Kingdom,19.919999999999998,8,2011,Registered
564191,22698,PINK REGENCY TEACUP AND SAUCER,24,2011-08-23 16:16:00,2.55,17315.0,United Kingdom,61.199999999999996,8,2011,Registered
564224,22945,CHRISTMAS METAL TAGS ASSORTED ,12,2011-08-24 09:56:00,0.85,15249.0,United Kingdom,10.2,8,2011,Registered
564224,23108,SET OF 10 LED DOLLY LIGHTS,6,2011-08-24 09:56:00,6.25,15249.0,United Kingdom,37.5,8,2011,Registered
564246,20712,JUMBO BAG WOODLAND ANIMALS,10,2011-08-24 10:36:00,2.08,13534.0,United Kingdom,20.8,8,2011,Registered
564306,22697,GREEN REGENCY TEACUP AND SAUCER,3,2011-08-24 12:23:00,2.95,17865.0,United Kingdom,8.850000000000001,8,2011,Registered
564319,22670,FRENCH WC SIGN BLUE METAL,2,2011-08-24 13:18:00,1.25,15059.0,United Kingdom,2.5,8,2011,Registered
564336,22320,BIRDS MOBILE VINTAGE DESIGN,1,2011-08-24 14:28:00,5.95,12748.0,United Kingdom,5.95,8,2011,Registered
564342,21373,MIRRORED WALL ART SNOWFLAKES,2,2011-08-24 14:53:00,0.75,16340.0,United Kingdom,1.5,8,2011,Registered
564353,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,96,2011-08-24 15:08:00,0.29,15764.0,United Kingdom,27.839999999999996,8,2011,Registered
564356,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,2,2011-08-24 15:47:00,3.75,13969.0,United Kingdom,7.5,8,2011,Registered
564437,23346,SPACEBOY BEAKER,12,2011-08-25 12:10:00,1.25,13320.0,United Kingdom,15.0,8,2011,Registered
564474,22626,BLACK KITCHEN SCALES,2,2011-08-25 12:46:00,8.5,14180.0,United Kingdom,17.0,8,2011,Registered
564479,15056BL,EDWARDIAN PARASOL BLACK,6,2011-08-25 13:12:00,5.95,12682.0,France,35.7,8,2011,Registered
564516,21078,SET/20 STRAWBERRY PAPER NAPKINS ,2,2011-08-25 14:45:00,2.46,,United Kingdom,4.92,8,2011,Registered
564536,21770,OPEN CLOSED METAL SIGN,1,2011-08-25 15:12:00,4.95,13159.0,United Kingdom,4.95,8,2011,Registered
564539,22378,WALL TIDY RETROSPOT ,5,2011-08-25 15:22:00,2.1,12715.0,Sweden,10.5,8,2011,Registered
564540,22097,SWALLOW SQUARE TISSUE BOX,3,2011-08-25 15:34:00,0.39,12748.0,United Kingdom,1.17,8,2011,Registered
564553,22427,ENAMEL FLOWER JUG CREAM,1,2011-08-25 18:45:00,5.95,18200.0,United Kingdom,5.95,8,2011,Registered
564554,23202,JUMBO BAG VINTAGE LEAF,1,2011-08-25 19:39:00,2.08,17189.0,United Kingdom,2.08,8,2011,Registered
564627,23224,CHERUB HEART DECORATION GOLD,12,2011-08-26 11:47:00,0.83,15132.0,United Kingdom,9.959999999999999,8,2011,Registered
564630,23130,MISTLETOE HEART WREATH GREEN,4,2011-08-26 11:53:00,4.15,13644.0,United Kingdom,16.6,8,2011,Registered
564630,23334,IVORY WICKER HEART SMALL,48,2011-08-26 11:53:00,0.63,13644.0,United Kingdom,30.240000000000002,8,2011,Registered
564631,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,2011-08-26 11:54:00,1.65,17451.0,United Kingdom,16.5,8,2011,Registered
564632,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2011-08-26 11:58:00,7.95,16556.0,United Kingdom,15.9,8,2011,Registered
564635,23182,TOILET SIGN OCCUPIED OR VACANT,24,2011-08-26 12:41:00,0.83,15615.0,United Kingdom,19.919999999999998,8,2011,Registered
564642,22439,6 ROCKET BALLOONS ,24,2011-08-26 13:22:00,0.65,13527.0,United Kingdom,15.600000000000001,8,2011,Registered
564642,22608,PENS ASSORTED FUNKY JEWELED ,36,2011-08-26 13:22:00,0.19,13527.0,United Kingdom,6.84,8,2011,Registered
564643,23200,JUMBO BAG PEARS,9,2011-08-26 13:25:00,2.08,15356.0,United Kingdom,18.72,8,2011,Registered
564646,21238,RED RETROSPOT CUP,7,2011-08-26 13:39:00,1.63,,United Kingdom,11.41,8,2011,Registered
564646,23298,SPOTTY BUNTING,14,2011-08-26 13:39:00,10.79,,United Kingdom,151.06,8,2011,Registered
564646,79321,CHILLI LIGHTS,3,2011-08-26 13:39:00,12.46,,United Kingdom,37.38,8,2011,Registered
564647,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,1,2011-08-26 13:56:00,3.75,17920.0,United Kingdom,3.75,8,2011,Registered
564647,23327,HANGING CLEAR MINI BOTTLE,3,2011-08-26 13:56:00,0.63,17920.0,United Kingdom,1.8900000000000001,8,2011,Registered
564650,23289,DOLLY GIRL CHILDRENS BOWL,144,2011-08-26 14:17:00,1.05,14646.0,Netherlands,151.20000000000002,8,2011,Registered
564650,22630,DOLLY GIRL LUNCH BOX,448,2011-08-26 14:17:00,1.65,14646.0,Netherlands,739.1999999999999,8,2011,Registered
564716,23343,JUMBO BAG VINTAGE CHRISTMAS ,3,2011-08-28 11:02:00,2.08,14810.0,United Kingdom,6.24,8,2011,Registered
564718,22488,NATURAL SLATE RECTANGLE CHALKBOARD,2,2011-08-28 11:25:00,1.65,13301.0,United Kingdom,3.3,8,2011,Registered
564733,23240,SET OF 4 KNICK KNACK TINS DOILY ,1,2011-08-28 13:18:00,4.15,17841.0,United Kingdom,4.15,8,2011,Registered
564734,21625,VINTAGE UNION JACK APRON,1,2011-08-28 13:32:00,6.95,12484.0,Spain,6.95,8,2011,Registered
564740,20725,LUNCH BAG RED RETROSPOT,1,2011-08-28 14:39:00,1.65,14044.0,United Kingdom,1.65,8,2011,Registered
564740,21908,CHOCOLATE THIS WAY METAL SIGN,1,2011-08-28 14:39:00,2.1,14044.0,United Kingdom,2.1,8,2011,Registered
564746,23028,DRAWER KNOB CRACKLE GLAZE BLUE,6,2011-08-28 15:58:00,1.65,17633.0,United Kingdom,9.899999999999999,8,2011,Registered
564749,23013,GLASS APOTHECARY BOTTLE TONIC,4,2011-08-30 08:15:00,3.95,12708.0,Germany,15.8,8,2011,Registered
564750,21068,VINTAGE BILLBOARD LOVE/HATE MUG,12,2011-08-30 09:36:00,1.25,17690.0,United Kingdom,15.0,8,2011,Registered
564754,23171,REGENCY TEA PLATE GREEN ,1,2011-08-30 10:29:00,3.29,,United Kingdom,3.29,8,2011,Registered
564754,22064,PINK DOUGHNUT TRINKET POT ,1,2011-08-30 10:29:00,3.29,,United Kingdom,3.29,8,2011,Registered
564755,84796A,PINK HAWAIIAN PICNIC HAMPER FOR 2,1,2011-08-30 10:31:00,8.29,,United Kingdom,8.29,8,2011,Registered
564755,72741,GRAND CHOCOLATECANDLE,3,2011-08-30 10:31:00,2.76,,United Kingdom,8.28,8,2011,Registered
564756,21327,SKULLS WRITING SET ,1,2011-08-30 10:33:00,3.29,,United Kingdom,3.29,8,2011,Registered
564756,21068,VINTAGE BILLBOARD LOVE/HATE MUG,2,2011-08-30 10:33:00,2.46,,United Kingdom,4.92,8,2011,Registered
564756,21907,I'M ON HOLIDAY METAL SIGN,2,2011-08-30 10:33:00,4.13,,United Kingdom,8.26,8,2011,Registered
564757,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,1,2011-08-30 10:36:00,3.29,,United Kingdom,3.29,8,2011,Registered
564758,22960,JAM MAKING SET WITH JARS,2,2011-08-30 10:39:00,8.29,,United Kingdom,16.58,8,2011,Registered
564760,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,1,2011-08-30 10:47:00,1.63,,United Kingdom,1.63,8,2011,Registered
564760,21039,RED RETROSPOT SHOPPING BAG,1,2011-08-30 10:47:00,5.79,,United Kingdom,5.79,8,2011,Registered
564760,85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,2,2011-08-30 10:47:00,1.63,,United Kingdom,3.26,8,2011,Registered
564760,21931,JUMBO STORAGE BAG SUKI,2,2011-08-30 10:47:00,4.13,,United Kingdom,8.26,8,2011,Registered
564817,22813,PACK 3 BOXES BIRD PANNETONE ,1,2011-08-30 12:02:00,4.13,,United Kingdom,4.13,8,2011,Registered
564817,20972,PINK CREAM FELT CRAFT TRINKET BOX ,2,2011-08-30 12:02:00,2.46,,United Kingdom,4.92,8,2011,Registered
564817,21447,12 IVORY ROSE PEG PLACE SETTINGS,5,2011-08-30 12:02:00,2.46,,United Kingdom,12.3,8,2011,Registered
564818,46776A,WOVEN BUBBLE GUM CUSHION COVER,1,2011-08-30 12:10:00,4.13,,United Kingdom,4.13,8,2011,Registered
564818,22555,PLASTERS IN TIN STRONGMAN,2,2011-08-30 12:10:00,3.29,,United Kingdom,6.58,8,2011,Registered
564818,21128,GOLD FISHING GNOME,1,2011-08-30 12:10:00,12.46,,United Kingdom,12.46,8,2011,Registered
564818,21733,RED HANGING HEART T-LIGHT HOLDER,1,2011-08-30 12:10:00,5.79,,United Kingdom,5.79,8,2011,Registered
564825,22970,LONDON BUS COFFEE MUG,1,2011-08-30 12:26:00,4.96,,United Kingdom,4.96,8,2011,Registered
564825,21993,FLORAL FOLK STATIONERY SET,1,2011-08-30 12:26:00,2.46,,United Kingdom,2.46,8,2011,Registered
564825,22549,PICTURE DOMINOES,1,2011-08-30 12:26:00,3.29,,United Kingdom,3.29,8,2011,Registered
564825,22212,FOUR HOOK  WHITE LOVEBIRDS,1,2011-08-30 12:26:00,4.13,,United Kingdom,4.13,8,2011,Registered
564825,23093,SMALL PARISIENNE HEART PHOTO FRAME ,1,2011-08-30 12:26:00,4.96,,United Kingdom,4.96,8,2011,Registered
564835,22317,FIVE CATS HANGING DECORATION,1,2011-08-30 12:31:00,5.79,,United Kingdom,5.79,8,2011,Registered
564835,21380,WOODEN HAPPY BIRTHDAY GARLAND,1,2011-08-30 12:31:00,5.79,,United Kingdom,5.79,8,2011,Registered
564838,22090,PAPER BUNTING RETROSPOT,3,2011-08-30 12:43:00,5.79,,United Kingdom,17.37,8,2011,Registered
564838,47566,PARTY BUNTING,2,2011-08-30 12:43:00,10.79,,United Kingdom,21.58,8,2011,Registered
564840,23110,PARISIENNE KEY CABINET ,1,2011-08-30 12:49:00,12.46,,United Kingdom,12.46,8,2011,Registered
564840,82578,KITCHEN METAL SIGN,1,2011-08-30 12:49:00,1.25,,United Kingdom,1.25,8,2011,Registered
